Date,resid
2009-05-21,-1.3717831803753062
2009-05-22,-1.353216570463948
2009-05-27,-1.3421664153593922
2009-05-28,-1.3270425425371057
2009-05-29,-1.3080762415990606
2009-06-01,-1.280995983773347
2009-06-02,-1.255924621909595
2009-06-03,-1.2315160486056238
2009-06-04,-1.2063878837179471
2009-06-05,-1.1779109471893379
2009-06-08,-1.1456437604144285
2009-06-09,-1.1121462465025984
2009-06-10,-1.0730750022804438
2009-06-11,-1.0431643162246924
2009-06-12,-1.0216617826151235
2009-06-15,-1.0039607613123478
2009-06-16,-1.0002397658530842
2009-06-17,-0.998544008971762
2009-06-18,-1.0026933651985384
2009-06-19,-1.0081049568196117
2009-06-22,-1.0324060522431107
2009-06-23,-1.058668274714543
2009-06-24,-1.108893207738174
2009-06-25,-1.119271845037325
2009-06-26,-1.122999381965983
2009-06-29,-1.1261626077860205
2009-06-30,-1.1386714307542345
2009-07-01,-1.1526798088334427
2009-07-02,-1.1755639001327114
2009-07-07,-1.3147278439928523
2009-07-08,-1.3293444496986435
2009-07-09,-1.3425764905098267
2009-07-10,-1.3490411538167824
2009-07-13,-1.3508067454410155
2009-07-14,-1.3554055956167128
2009-07-15,-1.3448253771365213
2009-07-16,-1.3390740733051447
2009-07-17,-1.3366289203204373
2009-07-20,-1.3355945653452868
2009-07-21,-1.3325032636302134
2009-07-22,-1.3257945097144619
2009-07-23,-1.3052121355529611
2009-07-24,-1.300627006241282
2009-07-27,-1.289743280975275
2009-07-28,-1.2836218097878236
2009-07-29,-1.272988654853872
2009-07-30,-1.2603715836037817
2009-07-31,-1.2543745429916366
2009-08-03,-1.2467981010640785
2009-08-04,-1.244032452622918
2009-08-05,-1.240119155392045
2009-08-06,-1.2406759403568035
2009-08-07,-1.2432171655405302
2009-08-10,-1.2499731823536493
2009-08-11,-1.260946304219696
2009-08-12,-1.2668942909321756
2009-08-13,-1.2758643636587215
2009-08-14,-1.2911082878105498
2009-08-17,-1.320788688502383
2009-08-18,-1.3471478491108433
2009-08-19,-1.3671498071365051
2009-08-20,-1.3865874253996244
2009-08-21,-1.3958378248220242
2009-08-24,-1.4042182964866707
2009-08-25,-1.3993346399238433
2009-08-26,-1.3948818068317053
2009-08-27,-1.3876709330634938
2009-08-28,-1.379169574778939
2009-08-31,-1.3770140149237902
2009-09-01,-1.378461163948809
2009-09-02,-1.3725272044584407
2009-09-03,-1.3679228365510583
