Date,resid
2008-11-05,0.4378457622182711
2008-11-06,0.6779653591778411
2008-11-07,0.8367975381323692
2008-11-10,1.023435126192753
2008-11-12,1.2690778929348954
2008-11-13,1.4474895714201756
2008-11-14,1.686582356072877
2008-11-17,1.9485426670881838
2008-11-18,2.188708175940369
2008-11-19,2.490196279241616
2008-11-20,2.8465662468577393
2008-11-21,3.122285499813
2008-11-24,3.327275511775419
2008-11-25,3.4899897563818105
2008-11-26,3.598854261099357
2008-11-28,3.707150671376014
2008-12-01,3.941288855958897
2008-12-02,4.12687315341563
2008-12-03,4.290772805083518
2008-12-04,4.4788962199070035
2008-12-05,4.627741215718416
2008-12-08,4.758004643617424
2008-12-09,4.8892220438201255
2008-12-10,4.988218289797278
2008-12-11,5.08886968150431
2008-12-12,5.181277427169614
2008-12-15,5.295073121445932
2008-12-16,5.370530397947202
2008-12-17,5.420677890650874
2008-12-18,5.443075917198153
2008-12-19,5.443908395695107
2008-12-22,5.443771681024753
2008-12-23,5.449312668189787
2008-12-24,5.4469646557660445
2008-12-26,5.435709485957164
2008-12-29,5.427288437753586
2008-12-30,5.398803767970474
2008-12-31,5.351651937915278
2009-01-02,5.2969254213453825
2009-01-05,5.240355079597302
2009-01-06,5.169087894743232
2009-01-07,5.148655268500346
2009-01-08,5.121474990444697
2009-01-09,5.09181641195013
2009-01-12,5.0897732521038135
2009-01-13,5.049975145496885
2009-01-14,5.074012388857095
2009-01-15,5.1153188141917045
2009-01-16,5.111722380944825
2009-01-21,5.116858869720227
2009-01-22,5.132504032145901
2009-01-23,5.150367391792262
2009-01-26,5.158447200379164
2009-01-27,5.137066620076395
2009-01-28,5.094488691630295
2009-01-29,5.080364111309415
2009-01-30,5.0869568773812555
2009-02-02,5.093325522072501
2009-02-03,5.074624520065046
2009-02-04,5.062726465838799
2009-02-05,5.042271608120805
2009-02-06,5.0154798960556475
2009-02-09,4.987884819140117
2009-02-10,4.992900593254705
2009-02-11,4.982987115679169
2009-02-12,4.936374214102804
2009-02-13,4.9094071521402975
2009-02-18,4.928877839820928
2009-02-19,4.926871498866306
2009-02-20,4.938691836412416
2009-02-23,4.990066453369308
2009-02-24,4.969301451678424
2009-02-25,4.923294829882859
2009-02-26,4.890461829341534
2009-02-27,4.8620161410219565
2009-03-02,4.89248173731226
2009-03-03,4.906189058598566
2009-03-04,4.897439484252721
2009-03-05,4.909280601584793
2009-03-06,4.919879594001695
2009-03-09,4.928868884109447
2009-03-10,4.887740963114441
2009-03-11,4.8370883498835155
2009-03-12,4.766483190266179
2009-03-13,4.71150111120081
2009-03-16,4.679706478649324
2009-03-17,4.622274026713077
2009-03-18,4.560377255156792
2009-03-19,4.5418701161560975
2009-03-20,4.545822817635868
2009-03-23,4.5267939216176405
2009-03-24,4.509235715709998
2009-03-25,4.488078445471757
2009-03-26,4.453520844980731
2009-03-27,4.423944621907145
2009-03-30,4.440246958532359
2009-03-31,4.443023919168274
2009-04-01,4.426944204729568
2009-04-02,4.406178679384803
2009-04-03,4.365984900335944
2009-04-06,4.340441818788705
2009-04-07,4.309166224067363
2009-04-08,4.267593076359239
2009-04-09,4.209113855935068
2009-04-13,4.1649385994513946
2009-04-14,4.12303958355399
2009-04-15,4.066594474371645
2009-04-16,4.00742374124928
2009-04-17,3.933902152089767
2009-04-20,3.9120276371931095
2009-04-21,3.8722620041949223
2009-04-22,3.8418907113371974
2009-04-23,3.8047286778732157
2009-04-24,3.7699764118453665
2009-04-27,3.747560203641392
2009-04-28,3.722007898156675
2009-04-29,3.6838589966525452
2009-04-30,3.6508892006780638
2009-05-01,3.5996040057071954
2009-05-04,3.5413959567766042
2009-05-05,3.471876056123224
2009-05-06,3.400115904932352
2009-05-07,3.3412842785517913
2009-05-08,3.270877180183325
2009-05-11,3.210582565946221
2009-05-12,3.1410520341567723
2009-05-13,3.094759570855484
2009-05-14,3.023260803597618
2009-05-15,2.971806010777093
2009-05-18,2.8889351267745305
2009-05-19,2.7984365932755715
2009-05-20,2.7123242182666414
2009-05-21,2.6543795773743506
2009-05-22,2.605970502381651
2009-05-27,2.5602506239685683
2009-05-28,2.5065466981524445
2009-05-29,2.4320658134309876
2009-06-01,2.36840274439102
2009-06-02,2.3034360873415203
2009-06-03,2.2523840591163036
2009-06-04,2.1948232823911358
2009-06-05,2.132784896356989
2009-06-08,2.077583137471482
2009-06-09,2.0138438654107973
2009-06-10,1.9505970818446605
2009-06-11,1.889396132670927
2009-06-12,1.8348382315468932
2009-06-15,1.8089821748992252
2009-06-16,1.8077024532669002
2009-06-17,1.7973087652757707
2009-06-18,1.7749875923148017
2009-06-19,1.734514432905296
2009-06-22,1.726733996182853
2009-06-23,1.7183964597209815
2009-06-24,1.6357995455392302
2009-06-25,1.585834331406534
2009-06-26,1.5284902716996571
2009-06-29,1.467877833085339
2009-06-30,1.421734747466182
2009-07-01,1.3816702234299485
2009-07-02,1.3551177735746514
2009-07-07,1.341885960672562
2009-07-08,1.3477772018545227
2009-07-09,1.3397250680728903
2009-07-10,1.3198861967537123
2009-07-13,1.277228750371724
2009-07-14,1.2215994423753231
2009-07-15,1.172256728965124
2009-07-16,1.1224838984613459
2009-07-17,1.067901035319045
2009-07-20,1.0148804616262936
2009-07-21,0.9589629756900471
2009-07-22,0.9003327111245669
2009-07-23,0.8387352087405034
2009-07-24,0.7794069994057067
2009-07-27,0.729656410727198
2009-07-28,0.6888964190586447
2009-07-29,0.6513615414515752
2009-07-30,0.6001358946415147
2009-07-31,0.5604911981741846
2009-08-03,0.514628805672309
2009-08-04,0.4757766425339156
2009-08-05,0.4280903884089225
2009-08-06,0.3882648484348831
2009-08-07,0.34217712908720255
2009-08-10,0.3038962495202648
2009-08-11,0.2717856038022202
2009-08-12,0.23234974134636538
2009-08-13,0.1837228617182574
2009-08-14,0.13485950696323173
2009-08-17,0.12346489848910752
2009-08-18,0.10352732841448797
2009-08-19,0.08319279447276995
2009-08-20,0.05326191114118356
2009-08-21,0.02330772305167711
2009-08-24,-0.0016861902069588708
2009-08-25,-0.023324718671320077
2009-08-26,-0.0468082280802779
2009-08-27,-0.07049097641055968
2009-08-28,-0.09006653453332336
2009-08-31,-0.09714538643345688
2009-09-01,-0.07634634380526628
2009-09-02,-0.06560886551046852
2009-09-03,-0.06618878487921903
2009-09-04,-0.07921105785736271
2009-09-09,-0.09598336865000368
2009-09-10,-0.11842112653868864
2009-09-11,-0.1397669578838608
2009-09-14,-0.1667070365755866
2009-09-15,-0.19372846445098563
2009-09-16,-0.21973159090827438
2009-09-17,-0.247806799316021
2009-09-18,-0.2802831522888411
2009-09-21,-0.31800127861264044
2009-09-22,-0.35907560847349057
