Date,resid
2009-07-20,-10.37180558860547
2009-07-21,-10.716417616261863
2009-07-22,-11.041926337673837
2009-07-23,-11.355297127515673
2009-07-24,-11.701811649205736
2009-07-27,-12.057487072636523
2009-07-28,-12.602316610624502
2009-07-29,-13.224099498070732
2009-07-30,-13.734611753473063
2009-07-31,-14.038634572759726
2009-08-03,-14.374521800437744
2009-08-04,-14.650074662884267
2009-08-05,-15.002391321197003
2009-08-06,-15.350770669291904
2009-08-07,-15.746865983761145
2009-08-10,-16.294996000656784
2009-08-11,-16.82076488220691
2009-08-12,-17.23461332877687
2009-08-13,-17.654570768340527
2009-08-14,-18.14798430315515
2009-08-17,-18.783671253734255
2009-08-18,-19.332276401465503
2009-08-19,-19.75233202184246
2009-08-20,-20.198682993686486
2009-08-21,-20.53193777486923
2009-08-24,-20.975652026928614
2009-08-25,-21.418276967922615
2009-08-26,-21.875275196625083
2009-08-27,-22.349608278637874
2009-08-28,-22.725393396677134
2009-08-31,-23.129508780869912
2009-09-01,-23.519877005756943
2009-09-02,-23.669252043974335
2009-09-03,-23.609165363649485
2009-09-04,-23.561925276528477
2009-09-09,-23.47234201881915
2009-09-10,-23.36838101650067
2009-09-11,-23.1395715969428
2009-09-14,-22.918958336936093
2009-09-15,-22.690446434252813
2009-09-16,-22.365312144254897
2009-09-17,-22.093111199763303
2009-09-18,-21.804333730422925
2009-09-21,-21.637015555525707
2009-09-22,-21.42897563401946
2009-09-23,-21.189849575650875
2009-09-24,-21.09743504143244
2009-09-25,-21.08045655461283
2009-09-28,-21.072995209282276
2009-09-29,-21.04734547037371
2009-09-30,-20.92202448295921
2009-10-01,-20.90992849670279
2009-10-02,-20.882171068574994
2009-10-05,-20.74794761895328
2009-10-06,-20.37900517430679
2009-10-07,-20.034893345601738
2009-10-08,-19.587289779086838
2009-10-09,-19.218042008946664
